
id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
1178,Lyoussi,Khalid,khalid.lyoussi_1144@email.ma,,M,casablanca,0699874510,2020-09-15,organic
1179,LYOUSSI,Khalid,khalid.lyoussi_1144@email.ma,,M,casablanca,0699874510,2020-09-15,organic
1180,Wahbi,Laila,laila.wahbi_1145@email.ma,1972-05-21,2,casablanca,0780628711,2021-02-22,instagram
1181,Raisuni,Samira,samira.raisuni_1146@email.ma,1994-08-16,fe,Meknes,0696829635,2020-11-29,organic
1182,Tahiri,Nabil,nabil.tahiri_1147@email.ma,1991-12-28,H,Casablanca,0644680947,2021-12-31,referral
1183,Berrada,Fatima,fatima.berrada_1148@email.ma,1957-07-22,0,Casablanca,0765716564,2020-01-02,tiktok
1184,Idrissi,Aymane,aymane.idrissi_1149@email.ma,1950-08-12,Homme,Casablanca,0628360344,2020-02-05,organic
1185,Hajji,Saad,saad.hajji_1150@email.ma,1959-06-05,M,Tanger,0674682930,2023-09-29,tiktok
1186,Chaabi,Ayoub,ayoub.chaabi_1151@email.ma,2002-06-16,H,Tanger,0752416412,2022-05-23,google_ads
1187,Guessous,Younes,younes.guessous_1152@email.ma,1990-09-17,M,Rabat,0682378036,2022-01-17,organic
1188,El Fassi,Salma,salma.elfassi_1153@email.ma,1953-08-29,Femme,Settat,0767563197,2024-03-04,google_ads
1189,Benchekroun,Hamza,hamza.benchekroun_1154@email.ma,1979-11-20,1,Casablanca,0755932895,2023-10-14,organic
1190,Benali,Khadija,khadija.benali_1155@email.ma,1966-05-07,fe,Tanger,0784891151,2022-05-05,facebook
1191,Guessous,Rania,rania.guessous_1156@email.ma,1975-06-17,0,Casablanca,0649648440,2020-06-19,tiktok
1192,Ouali,Younes,younes.ouali_1157@email.ma,1964-07-12,h,Kenitra,0731426630,2021-07-18,google_ads
1193,Hajji,Aymane,aymane.hajji_1158@email.ma,1980-06-16,H,Agadir,0764207854,2020-11-25,organic
1194,Berrada,Imane,imane.berrada_1159@email.ma,1979-11-07,0,MARRAKECH,0693247915,2021-04-20,organic
1195,Benchekroun,Mehdi,mehdi.benchekroun_1160@email.ma,1970-03-23,h,Marrakech,0764616693,2019-05-19,organic
1196,Ziani,Meryem,meryem.ziani_1161@email.ma,1981-08-02,f,Fes,0795106957,2023-05-08,email
1197,Sefrioui,Sara,sara.sefrioui_1162@email.ma,1951-02-16,f,Casablanca,0741123922,2024-03-12,organic
1198,Drissi,Amina,amina.drissi_1163@email.ma,1997-09-21,fe,Agadir,0762560377,2022-03-05,google_ads
1199,Lyoussi,Loubna,loubna.lyoussi_1164@email.ma,1961-04-20,Femme,Settat,0696955385,2020-09-08,direct
1200,Raisuni,Soufiane,soufiane.raisuni_1165@email.ma,1982-10-26,M,Casablanca,0659984299,2019-06-18,organic
1201,Wahbi,Sara,sara.wahbi_1166@.com,2005-08-03,F,Marrakech,0782349615,2023-05-04,referral
1202,Lahlou,Hamza,hamza.lahlou_1167@email.ma,1986-06-15,m,TNG,0680565451,2023-07-13,tiktok
1203,Benali,Soufiane,soufiane.benali_1168@email.ma,1971-02-07,h,TNG,0614155362,2019-05-15,email
1204,Raisuni,Mehdi,mehdi.raisuni_1169@.com,1990-04-08,m,Oujda,0787102531,2019-03-08,facebook
1205,Jamai,Fatima,fatima.jamai_1170@email.ma,1956-07-21,2,Kenitra,0626573433,2020-07-22,organic
1206,JAMAI,Fatima,fatima.jamai_1170@email.ma,1956-07-21,2,Kenitra,0626573433,2020-07-22,organic
1207,Cherkaoui,Sanaa,sanaa.cherkaoui_1171@email.ma,1955-02-02,F,Salé,0746426118,2022-10-04,email
1208,Kettani,Khadija,khadija.kettani_1172@email.ma,1991-08-17,Femme,Casablanca,0786975782,2020-09-09,referral
1209,Idrissi,Chaimae,chaimae.idrissi_1173@email.ma,1882-02-25,fe,Tanger,0763334585,2021-11-10,instagram
1210,Mekki,Ayoub,ayoub.mekki_1174@email.ma,1989-03-16,h,TANGER,0783623891,2021-11-03,instagram
1211,Kettani,Rania,rania.kettani_1175@,1989-08-04,0,Rabat,0743167350,2023-06-16,organic
1212,Naciri,Youssef,youssef.naciri_1176@email.ma,1982-11-03,m,Fes,0750158628,2019-02-25,organic
1213,Berrada,Saad,saad.berrada_1177@email.ma,2007-08-05,Homme,Agadir,0713330353,2021-01-08,email
1214,Drissi,Rania,rania.drissi_1178@email.ma,1997-10-29,fe,Tanger,0729613279,2022-10-08,email
1215,Benchekroun,Younes,younes.benchekroun_1179@email.ma,1988-07-18,h,casablanca,0799925799,2019-11-02,referral
1216,Alami,Rania,rania.alami_1180@email.ma,1996-12-31,F,casablanca,0617364349,2020-05-03,facebook
1217,ALAMI,Rania,rania.alami_1180@email.ma,1996-12-31,F,casablanca,0617364349,2020-05-03,facebook
1218,Alami,Chaimae,chaimae.alami_1181@email.ma,1975-12-04,fe,Casablanca,0766939850,2020-08-11,direct
1219,Qacemi,Bouchra,bouchra.qacemi_1182@email.ma,1966-01-07,Femme,casablanca,0658455454,2023-12-26,email
1220,Benali,Laila,laila.benali_1183@email.ma,1983-12-18,Femme,Casablanca,0699678686,2020-09-24,instagram
1221,Ouali,Rachid,rachid.ouali_1184@email.ma,1966-06-28,m,Tetouan,0623670298,2023-11-20,facebook
1222,Benchekroun,Laila,laila.benchekroun_1185@email.ma,1961-07-16,f,casablanca,0691528524,2019-12-14,facebook
1223,Qacemi,Tarik,tarik.qacemi_1186@email.ma,,m,TNG,0655559886,2021-08-02,organic
1224,Sefrioui,Karim,karim.sefrioui_1187@email.ma,1952-03-18,M,tanger,0684493892,2020-03-26,tiktok
1225,Ziani,Amina,amina.ziani_1188@email.ma,1991-11-28,0,Tétouan,0752368770,2024-05-18,email
1226,Benali,Oumaima,oumaima.benali_1189@email.ma,1883-03-02,f,RABAT,0734874896,2024-02-23,direct
1227,Ouali,Bouchra,bouchra.ouali_1190@email.ma,1987-02-21,F,tanger,0698813648,2023-10-23,referral
1228,Ziani,Ayoub,ayoub.ziani_1191@email.ma,1955-07-25,1,Agadir,0684878057,2019-11-01,email
1229,Ouali,Nabil,nabil.ouali_1192@email.ma,1959-11-25,h,Casablanca,0650035562,2019-11-27,email
1230,Filali,Othmane,othmane.filali_1193@email.ma,1963-05-11,Homme,Fès,0782611762,2023-04-27,instagram
1231,Hajji,Loubna,loubna.hajji_1194@email.ma,1979-02-14,F,Fès,0634867554,2019-12-05,google_ads
1232,Tahiri,Nabil,nabil.tahiri_1195@,1994-06-13,M,Meknès,0783442619,2024-01-25,email
1233,Idrissi,Amine,amine.idrissi_1196@email.ma,1957-11-15,M,Tanger,0658008705,2023-05-11,organic
1234,Idrissi,Zakaria,zakaria.idrissi_1197@email.ma,1973-12-10,1,Fes,0675846079,2024-02-04,google_ads
1235,Guessous,Wafa,wafa.guessous_1198@email.ma,2005-09-27,F,casablanca,0637264764,2021-03-20,referral
1236,Jamai,Othmane,othmane.jamai_1199@email.ma,2001-03-30,1,Meknès,0663837148,2022-05-25,organic
1237,Tazi,Ilyas,ilyas.tazi_1200@email.ma,1952-06-27,H,Casablanca,0767529631,2024-05-24,instagram
1238,Hajji,Ilyas,ilyas.hajji_1201@email.ma,2001-07-11,M,Casablanca,0616718366,2023-05-16,email
1239,Tahiri,Wafa,wafa.tahiri_1202@email.ma,1965-09-22,2,Casablanca,0722861990,2020-04-08,tiktok
1240,TAHIRI,Wafa,wafa.tahiri_1202@email.ma,1965-09-22,2,Casablanca,0722861990,2020-04-08,tiktok
1241,Guessous,Chaimae,chaimae.guessous_1203@email.ma,1964-07-07,fe,Casablanca,0756976254,2022-07-08,email
1242,Kettani,Sanaa,sanaa.kettani_1204@email.ma,2003-09-02,F,rabat,0626981735,2021-01-15,direct
1243,Ouali,Nadia,nadia.ouali_1205@email.ma,1952-05-29,fe,Casablanca,0654336612,2021-06-09,tiktok
1244,Alami,Saad,saad.alami_1206@email.ma,2007-07-20,h,TNG,0652445288,2019-02-11,tiktok
1245,Bouchta,Nabil,nabil.bouchta_1207gmail.com,1985-09-23,m,Marrakech,0669939832,2019-02-15,organic
1246,Idrissi,Nadia,nadia.idrissi_1208@email.ma,1963-03-09,fe,Tanger,0611099728,2023-10-30,email
1247,Benali,Bilal,bilal.benali_1209@email.ma,1955-03-08,M,rabat,0798810435,2019-03-10,email
1248,BENALI,Bilal,bilal.benali_1209@email.ma,1955-03-08,M,rabat,0798810435,2019-03-10,email
1249,Chaabi,Amine,amine.chaabi_1210@email.ma,1955-10-20,1,Fès,0771737680,2021-01-11,instagram
1250,Ouali,Youssef,youssef.ouali_1211gmail.com,1964-07-09,1,agadir,0786349080,2022-09-20,email
1251,Jamai,Meryem,meryem.jamai_1212@email.ma,1993-10-03,Femme,Marrakech,0785643927,2022-04-26,direct
1252,Alami,Rania,rania.alami_1213@email.ma,1967-03-03,fe,Casablanca,0615912924,2023-02-20,facebook
1253,Bouchta,Houda,houda.bouchta_1214@email.ma,1950-08-17,2,Fes,0632488131,2023-09-04,referral
1254,BOUCHTA,Houda,houda.bouchta_1214@email.ma,1950-08-17,2,Fes,0632488131,2023-09-04,referral
1255,Drissi,Imane,imane.drissi_1215@email.ma,2006-07-24,2,Tétouan,0780229495,2019-07-15,organic
1256,DRISSI,Imane,imane.drissi_1215@email.ma,2006-07-24,2,Tétouan,0780229495,2019-07-15,organic
1257,Qacemi,Aymane,aymane.qacemi_1216@email.ma,1986-03-12,H,Oujda,0689184220,2023-03-31,facebook
1258,Hajji,Zakaria,zakaria.hajji_1217@email.ma,1991-09-09,H,Casa,0738732066,2019-09-16,facebook
1259,Filali,Rania,rania.filali_1218@email.ma,1984-06-27,2,Sale,0624881568,2022-10-19,facebook
1260,Drissi,Ayoub,ayoub.drissi_1219@email.ma,1979-02-18,Homme,Tétouan,0773194969,2019-02-27,tiktok
1261,Idrissi,Khadija,khadija.idrissi_1220@email.ma,1974-08-18,fe,casablanca,0627612905,2021-07-12,tiktok
1262,Alami,Chaimae,chaimae.alami_1221@email.ma,1994-08-25,2,marrakech,0656078136,2019-03-31,tiktok
1263,Mekki,Othmane,othmane.mekki_1222@email.ma,1967-02-03,M,Tetouan,0746375114,2022-05-20,tiktok
1264,Benchekroun,Salma,salma.benchekroun_1223@email.ma,1988-06-10,0,Fes,0719254760,2021-08-19,tiktok
1265,Lyoussi,Saad,saad.lyoussi_1224gmail.com,1983-04-05,H,Marrakech,0686166792,2019-06-01,email
1266,Kettani,Imane,imane.kettani_1225@email.ma,1991-04-02,F,Casablanca,0692247212,2023-03-08,instagram
1267,Tazi,Saad,saad.tazi_1226@email.ma,1988-01-18,1,El Jadida,0662306492,2019-10-17,referral
1268,Benali,Hajar,hajar.benali_1227gmail.com,1952-06-27,2,agadir,0793249954,2023-09-02,facebook
1269,Cherkaoui,Zakaria,zakaria.cherkaoui_1228@email.ma,1988-07-19,H,Marrakech,0725817218,2020-05-11,instagram
1270,Raisuni,Meryem,meryem.raisuni_1229@email.ma,2006-02-06,f,Casablanca,0688138723,2023-05-19,organic
1271,Lyoussi,Sanaa,sanaa.lyoussi_1230@email.ma,1984-04-10,fe,rabat,0722989468,2020-07-15,instagram
1272,Raisuni,Rania,rania.raisuni_1231@email.ma,1992-05-12,F,casablanca,0632835264,2023-08-24,google_ads
1273,Tahiri,Laila,laila.tahiri_1232@.com,2033-03-01,2,Oujda,0730218073,2022-08-02,tiktok
1274,Benchekroun,Wafa,wafa.benchekroun_1233@email.ma,2003-02-27,F,Sale,0666651861,2023-01-12,google_ads
1275,Mekki,Houda,houda.mekki_1234@email.ma,2031-01-10,0,Rabat,0613519510,2024-04-05,facebook
1276,Tazi,Sanaa,sanaa.tazi_1235@email.ma,1982-01-05,fe,Casablanca,0635802335,2021-08-23,organic
1277,Hajji,Nabil,nabil.hajji_1236@email.ma,2027-02-24,m,Mohammedia,0738495138,2023-11-26,direct
1278,Chaabi,Zineb,zineb.chaabi_1237@email.ma,1963-08-07,Femme,Tetouan,0753804671,2020-09-11,email
1279,Guessous,Laila,laila.guessous_1238@email.ma,1971-01-20,Femme,Salé,0635805056,2022-08-13,tiktok
1280,El Fassi,Amine,amine.elfassi_1239@email.ma,2001-12-30,1,Settat,0613587784,2019-08-11,facebook
1281,Mekki,Karim,karim.mekki_1240@email.ma,1993-07-12,Homme,Casablanca,0732128816,2022-06-22,organic
1282,Tahiri,Mohamed,mohamed.tahiri_1241@,1958-04-27,Homme,Casablanca,0768817073,2021-10-19,facebook
1283,Dahbi,Bouchra,bouchra.dahbi_1242@email.ma,2008-02-01,Femme,Kénitra,0663354299,2020-07-14,instagram
1284,DAHBI,Bouchra,bouchra.dahbi_1242@email.ma,2008-02-01,Femme,Kénitra,0663354299,2020-07-14,instagram
1285,Alami,Hajar,hajar.alami_1243@email.ma,1972-01-19,f,Casablanca,0763762365,2020-07-10,google_ads
1286,Cherkaoui,Hicham,hicham.cherkaoui_1244@email.ma,1991-04-22,M,rabat,0724368358,2024-02-20,referral
1287,Alami,Samira,samira.alami_1245@email.ma,2005-03-12,Femme,Casablanca,0739143250,2019-01-20,google_ads
1288,Mekki,Meryem,meryem.mekki_1246@email.ma,2032-03-08,2,tanger,0697100779,2023-09-11,instagram
1289,El Mansouri,Rachid,rachid.elmansouri_1247@email.ma,2007-12-28,Homme,TANGER,0661916127,2023-04-24,facebook
1290,Ziani,Rania,rania.ziani_1248@email.ma,1996-02-18,Femme,Mohammedia,0736454061,2022-10-12,tiktok
1291,Drissi,Soufiane,soufiane.drissi_1249@email.ma,1989-06-23,M,Agadir,0636511532,2021-12-06,direct
1292,Guessous,Fatima,fatima.guessous_1250@email.ma,1984-08-03,fe,Rabat,0671769628,2023-03-21,organic
1293,Raisuni,Zineb,zineb.raisuni_1251@email.ma,1997-04-24,f,Casa,0695454412,2024-02-13,instagram
1294,Berrada,Hamza,hamza.berrada_1252gmail.com,2001-08-22,h,marrakech,0648253443,2019-02-22,tiktok
1295,Benali,Najat,najat.benali_1253@email.ma,1980-09-12,0,FES,0763330050,2019-10-10,email
1296,Benali,Najat,najat.benali_1254@email.ma,1980-11-20,f,FES,0726522106,2019-07-09,email
1297,Ouali,Sanaa,sanaa.ouali_1255@email.ma,1960-09-01,fe,FES,0634796950,2022-03-27,tiktok
1298,Tazi,Laila,laila.tazi_1256@email.ma,1991-10-31,fe,Casablanca,0761688613,2020-05-18,referral
1299,Bouchta,Salma,salma.bouchta_1257@email.ma,1991-07-10,F,Fes,0795424938,2019-10-17,organic
1300,Lyoussi,Imane,imane.lyoussi_1258@email.ma,1999-02-12,F,Casablanca,0699429016,2024-01-21,referral
1301,Alami,Zineb,zineb.alami_1259@email.ma,1953-03-27,fe,Casa,0669812032,2020-09-21,organic
1302,Bouchta,Oumaima,oumaima.bouchta_1260@.com,1980-10-14,fe,Casablanca,0663965201,2022-12-25,organic
1303,Dahbi,Karim,karim.dahbi_1261@email.ma,1958-04-23,1,Casablanca,0627996308,2020-04-09,email
1304,DAHBI,Karim,karim.dahbi_1261@email.ma,1958-04-23,1,Casablanca,0627996308,2020-04-09,email
1305,Sefrioui,Amina,amina.sefrioui_1262@email.ma,1988-04-03,Femme,Casablanca,0726433763,2019-10-08,organic
1306,Guessous,Amine,amine.guessous_1263@email.ma,1997-12-03,H,Rabat,0730773080,2023-06-05,organic
1307,El Fassi,Samira,samira.elfassi_1264@email.ma,2005-09-24,F,marrakech,0740523740,2023-07-31,direct
1308,Ouali,Sanaa,sanaa.ouali_1265@email.ma,2029-06-25,f,Casablanca,0657562144,2022-09-08,referral
1309,OUALI,Sanaa,sanaa.ouali_1265@email.ma,2029-06-25,f,Casablanca,0657562144,2022-09-08,referral
1310,El Mansouri,Rachid,rachid.elmansouri_1266@email.ma,1980-02-01,Homme,Casablanca,0726493076,2022-08-28,instagram
1311,Alami,Sara,sara.alami_1267@email.ma,1950-05-24,F,rabat,0661893853,2023-01-06,google_ads
1312,Tazi,Zakaria,zakaria.tazi_1268@email.ma,1973-05-08,M,Sale,0623524130,2019-11-13,facebook
1313,Qacemi,Sanaa,sanaa.qacemi_1269@email.ma,2028-10-15,f,Casablanca,0745989826,2023-10-03,direct
1314,Lahlou,Chaimae,chaimae.lahlou_1270@email.ma,1970-07-06,0,fes,0665062576,2020-09-09,instagram
1315,Berrada,Mehdi,mehdi.berrada_1271@email.ma,1990-09-09,M,Casablanca,0723936219,2021-04-22,facebook
1316,Raisuni,Laila,laila.raisuni_1272@email.ma,1953-06-24,0,Tetouan,0660101724,2019-02-23,organic
1317,Kettani,Khadija,khadija.kettani_1273@email.ma,1975-11-04,0,FES,0620372815,2021-09-07,direct
1318,Tazi,Aymane,aymane.tazi_1274@email.ma,2002-11-02,Homme,Casablanca,0688089201,2019-02-23,tiktok
1319,Berrada,Hamza,hamza.berrada_1275@email.ma,1972-09-11,M,marrakech,0789362480,2021-01-05,direct
1320,Tazi,Othmane,othmane.tazi_1276@email.ma,1952-02-08,H,Meknes,0654852575,2020-03-18,facebook
1321,Benali,Saad,saad.benali_1277@email.ma,1970-09-09,M,Tanger,0799962988,2023-09-13,referral
1322,Raisuni,Nabil,nabil.raisuni_1278@email.ma,1952-03-04,1,Rabat,0742876480,2023-09-12,email
1323,Tazi,Hicham,hicham.tazi_1279@email.ma,1954-09-14,M,Agadir,0726809905,2023-05-16,direct
1324,Naciri,Soufiane,soufiane.naciri_1280@email.ma,1999-02-11,Homme,Kenitra,0657089424,2020-06-29,tiktok
1325,Ziani,Loubna,loubna.ziani_1281@email.ma,1952-02-06,Femme,casablanca,0749851639,2021-08-02,referral
1326,Benchekroun,Younes,younes.benchekroun_1282@email.ma,1972-02-22,m,Kenitra,0686357741,2023-12-30,referral
1327,Dahbi,Mohamed,mohamed.dahbi_1283@email.ma,1990-06-22,m,TANGER,0630088168,2022-04-13,direct
1328,El Fassi,Ilyas,ilyas.elfassi_1284@email.ma,1981-01-26,M,oujda,0655454192,2023-11-16,google_ads
1329,Ouali,Hicham,hicham.ouali_1285@email.ma,2003-01-15,1,Meknes,0797536541,2024-04-22,direct
1330,OUALI,Hicham,hicham.ouali_1285@email.ma,2003-01-15,1,Meknes,0797536541,2024-04-22,direct
1331,Chaabi,Hajar,hajar.chaabi_1286@email.ma,2003-02-22,2,Rabat,0687266878,2020-06-08,instagram
1332,Benali,Nabil,nabil.benali_1287@email.ma,1960-07-03,1,Casablanca,0747713095,2020-06-22,instagram
1333,Benchekroun,Hamza,hamza.benchekroun_1288@email.ma,1881-04-19,H,Fès,0756517938,2021-07-04,referral
1334,Benali,Khadija,khadija.benali_1289@email.ma,2005-03-22,2,Fes,0768540293,2020-08-26,google_ads
1335,Wahbi,Wafa,wafa.wahbi_1290@email.ma,2005-01-30,0,Tetouan,0698055842,2019-09-18,direct
1336,Dahbi,Loubna,loubna.dahbi_1291@email.ma,1983-03-02,2,Tanger,0690156449,2020-04-03,tiktok
1337,Guessous,Hicham,hicham.guessous_1292@email.ma,1982-09-16,m,Fes,0734336208,2019-01-18,tiktok
1338,El Mansouri,Soufiane,soufiane.elmansouri_1293@email.ma,1998-04-29,h,oujda,0654810587,2019-08-14,facebook
1339,Lyoussi,Mohamed,mohamed.lyoussi_1294@email.ma,1985-02-02,m,marrakech,0617302788,2022-04-21,referral
1340,Bouchta,Aymane,aymane.bouchta_1295@,1967-08-03,1,Casa,0626334097,2023-05-24,instagram
1341,Raisuni,Bilal,bilal.raisuni_1296@email.ma,1987-05-29,m,casablanca,0610297936,2020-11-27,direct
1342,Wahbi,Samira,samira.wahbi_1297@email.ma,2000-09-27,2,Marrakech,0768404234,2020-03-05,email
1343,Dahbi,Sanaa,sanaa.dahbi_1298@email.ma,1998-07-08,F,Salé,0662896044,2019-11-16,instagram
1344,Sefrioui,Bilal,bilal.sefrioui_1299@email.ma,1955-06-06,H,agadir,0620713367,2021-08-31,email
1345,Chaabi,Laila,laila.chaabi_1300@,1996-09-19,2,Casablanca,0774320650,2021-03-05,organic
1346,Benali,Zakaria,zakaria.benali_1301gmail.com,1987-11-24,M,Rabat,0759728469,2020-08-11,direct
1347,Guessous,Adam,adam.guessous_1302@email.ma,,M,Rabat,0744532205,2021-02-11,facebook
1348,Sefrioui,Adam,adam.sefrioui_1303@email.ma,1973-07-17,H,tanger,0757170589,2022-07-28,instagram
1349,Idrissi,Tarik,tarik.idrissi_1304@email.ma,1982-04-14,M,Casablanca,0654683204,2021-06-25,google_ads
1350,Berrada,Wafa,wafa.berrada_1305@email.ma,1970-04-02,Femme,Meknes,0793695980,2023-06-24,instagram
1351,Benali,Tarik,tarik.benali_1306@email.ma,1955-09-15,m,MARRAKECH,0780294159,2020-06-10,direct
1352,Jamai,Omar,omar.jamai_1307@email.ma,1996-09-21,h,casablanca,0638645291,2023-09-29,instagram
1353,Benali,Imane,imane.benali_1308@email.ma,1997-12-26,F,Casa,0712887338,2021-07-18,google_ads
1354,Cherkaoui,Hicham,hicham.cherkaoui_1309@email.ma,1970-05-24,Homme,Marrakech,0657309847,2020-11-08,tiktok
1355,El Mansouri,Sanaa,sanaa.elmansouri_1310@email.ma,1995-01-15,F,Casablanca,0780266903,2019-10-02,referral
1356,Tazi,Najat,najat.tazi_1311@email.ma,1966-03-12,F,Casablanca,0674848082,2022-06-23,referral
1357,Idrissi,Oumaima,oumaima.idrissi_1312@,1993-03-30,F,RABAT,0643478035,2020-01-08,organic
1358,Guessous,Bilal,bilal.guessous_1313@email.ma,1988-06-14,1,Casablanca,0675502421,2024-05-20,instagram
1359,Idrissi,Soufiane,soufiane.idrissi_1314@email.ma,1996-03-18,M,Casablanca,0627513432,2022-07-13,tiktok
1360,IDRISSI,Soufiane,soufiane.idrissi_1314@email.ma,1996-03-18,M,Casablanca,0627513432,2022-07-13,tiktok
1361,Jamai,Chaimae,chaimae.jamai_1315@email.ma,1985-12-16,2,Tetouan,0726892237,2022-04-27,direct
1362,Bouchta,Omar,omar.bouchta_1316@email.ma,1962-02-08,M,Marrakech,0753655576,2021-11-18,google_ads
1363,Qacemi,Ilyas,ilyas.qacemi_1317@email.ma,1897-06-26,M,El Jadida,0769315148,2021-11-07,email
1364,Idrissi,Bouchra,bouchra.idrissi_1318@email.ma,1978-12-18,Femme,Casablanca,0626243124,2024-05-11,instagram
1365,Chaabi,Khadija,khadija.chaabi_1319@email.ma,1958-07-03,f,Tanger,0788955977,2020-08-01,tiktok
1366,El Mansouri,Loubna,loubna.elmansouri_1320@email.ma,1992-12-07,F,Casablanca,0630655305,2021-11-28,organic
1367,Idrissi,Othmane,othmane.idrissi_1321@email.ma,1957-08-18,H,Agadir,0726478082,2021-03-24,google_ads
1368,Tazi,Sara,sara.tazi_1322@email.ma,1979-11-07,0,Meknès,0645957293,2020-09-29,referral
1369,Chaabi,Meryem,meryem.chaabi_1323@email.ma,1956-03-12,F,Sale,0632448101,2023-06-18,google_ads
1370,Alami,Khalid,khalid.alami_1324@email.ma,1955-10-05,1,Casablanca,0630268421,2024-04-10,google_ads
1371,Benchekroun,Loubna,loubna.benchekroun_1325@email.ma,1963-10-28,F,Rabat,0774891382,2021-06-20,instagram
1372,Lyoussi,Amine,amine.lyoussi_1326@email.ma,1974-10-01,1,Tanger,0627854552,2024-05-04,tiktok
1373,Ziani,Karim,karim.ziani_1327@email.ma,1954-03-18,m,RABAT,0731467615,2022-06-04,email
1374,Tahiri,Salma,salma.tahiri_1328@email.ma,1981-08-19,Femme,Casablanca,0666124062,2024-03-07,direct
1375,Tahiri,Rania,rania.tahiri_1329@email.ma,1970-08-25,F,Tanger,0651897946,2019-12-02,referral
1376,Qacemi,Salma,salma.qacemi_1330@email.ma,1959-08-31,f,Rabat,0669133508,2022-03-29,facebook
1377,Tazi,Loubna,loubna.tazi_1331@,2000-11-17,fe,Tanger,0718894755,2023-02-09,tiktok
1378,Tahiri,Rania,rania.tahiri_1332@email.ma,1956-07-12,f,Marrakech,0778477344,2020-05-16,tiktok
1379,Chaabi,Amina,amina.chaabi_1333@email.ma,1997-05-24,fe,El Jadida,0683670771,2021-11-15,facebook
1380,Lahlou,Omar,omar.lahlou_1334@email.ma,1996-02-02,1,Casablanca,0651820837,2021-11-04,email
1381,Dahbi,Mehdi,mehdi.dahbi_1335@email.ma,2005-01-26,H,RABAT,0656342633,2021-10-06,facebook
1382,Chaabi,Aymane,aymane.chaabi_1336@email.ma,1978-05-31,h,Rabat,0665759976,2020-06-18,referral
1383,Raisuni,Chaimae,chaimae.raisuni_1337@email.ma,1955-10-10,0,Casablanca,0631417592,2022-12-24,facebook
1384,Lyoussi,Youssef,youssef.lyoussi_1338@email.ma,1993-05-24,m,Tanger,0735472326,2021-08-28,direct
1385,Benali,Karim,karim.benali_1339@email.ma,1962-08-26,H,Casablanca,0652130576,2022-05-30,google_ads
1386,Sefrioui,Chaimae,chaimae.sefrioui_1340@email.ma,1988-12-07,fe,Casablanca,0665009172,2023-09-19,referral
1387,Kettani,Samira,samira.kettani_1341@email.ma,1998-10-12,2,Casablanca,0641082681,2019-06-27,email
1388,Alami,Oumaima,oumaima.alami_1342gmail.com,1957-09-06,f,Rabat,0665069742,2022-01-12,instagram
1389,Tazi,Laila,laila.tazi_1343@email.ma,,fe,Kenitra,0720333539,2021-10-02,referral
1390,Lahlou,Fatima,fatima.lahlou_1344@email.ma,1971-03-30,2,TANGER,0640093243,2019-10-18,direct
1391,El Fassi,Zineb,zineb.elfassi_1345@email.ma,1951-10-11,2,Casablanca,0721309507,2022-11-12,direct
1392,Alami,Chaimae,chaimae.alami_1346@,1972-05-09,Femme,Fes,0788401682,2021-09-08,referral
1393,Tahiri,Aymane,aymane.tahiri_1347@email.ma,1972-02-19,M,Casablanca,0631586438,2020-10-09,email
1394,Qacemi,Hicham,hicham.qacemi_1348@email.ma,1997-05-19,M,Marrakech,0653410646,2021-09-23,email
1395,Wahbi,Omar,omar.wahbi_1349@email.ma,1961-05-31,h,Tanger,0697378741,2019-11-17,referral
1396,Berrada,Zineb,zineb.berrada_1350@email.ma,1976-05-28,fe,Agadir,0668228082,2021-08-31,facebook
1397,Guessous,Mehdi,mehdi.guessous_1351@email.ma,1953-03-07,M,Settat,0626195907,2020-08-13,referral
1398,Filali,Aymane,aymane.filali_1352@email.ma,1981-09-07,1,TANGER,0664026784,2024-02-24,direct
1399,Ouali,Adam,adam.ouali_1353@email.ma,1977-03-24,Homme,Kénitra,0653108436,2022-12-06,organic
1400,Benchekroun,Bilal,bilal.benchekroun_1354@email.ma,1951-06-14,m,Rabat,0761210417,2024-04-22,tiktok
1401,Hajji,Nabil,nabil.hajji_1355@email.ma,1997-05-12,h,Fès,0766201959,2022-07-06,google_ads
